PDB_ID,THSA,RHSA,LHP
4ub8-E,3313.0,0.43037,2262.0
4ub8-J,2539.0,0.69107,2530.0
4ub8-R,2282.0,0.62882,2282.0
4ub8-T,2280.0,0.66356,1918.0
4uc1-C,4870.0,0.58569,4272.0
4uc8-A,2413.0,0.21106,0.0
4uci-A,4035.0,0.23529,0.0
4ud4-A,4575.0,0.27174,0.0
4ude-A,1764.0,0.29843,0.0
4udk-E,4165.0,0.30406,948.0
4uds-A,3704.0,0.34832,0.0
4udx-X,5961.0,0.25705,1161.0
4ue0-B,1747.0,0.26094,1501.0
4ue8-A,1989.0,0.21795,0.0
4ue9-B,1875.0,0.42546,0.0
4uec-B,1025.0,0.2971,0.0
4uej-B,3935.0,0.25909,1645.0
4uel-C,2307.0,0.33209,0.0
4uey-B,1602.0,0.18889,647.0
4uf0-A,5377.0,0.2554,0.0
4uf1-A,3477.0,0.34728,956.0
4uf7-A,3958.0,0.21867,0.0
4uf7-E,1934.0,0.23098,0.0
4ufq-B,6883.0,0.36146,5872.0
4uhc-A,1630.0,0.13966,465.0
4uho-A,5893.0,0.29867,1860.0
4uhq-A,1448.0,0.1946,954.0
4uht-B,1065.0,0.17255,319.0
4uhv-B,13402.0,0.30685,2555.0
4uiq-A,2691.0,0.32622,2258.0
4uj7-A,2194.0,0.20064,769.0
4um2-A,5833.0,0.2488,330.0
4un1-B,2917.0,0.25597,1988.0
4un1-C,2808.0,0.28589,1056.0
4un2-B,685.0,0.23355,668.0
4uob-A,2652.0,0.21833,482.0
4uon-A,1894.0,0.21646,0.0
4uos-A,1628.0,0.13773,235.0
4upi-A,5679.0,0.23784,0.0
4uqd-A,2734.0,0.17916,648.0
4uqw-B,2312.0,0.28358,0.0
4uqx-A,3276.0,0.26373,2090.0
4uqz-B,1415.0,0.41182,0.0
4us5-A,3550.0,0.24434,0.0
4usk-A,4075.0,0.27732,3026.0
4uso-D,1625.0,0.25884,679.0
4usr-A,3670.0,0.21544,811.0
4ut1-A,5325.0,0.21919,593.0
4utu-B,2397.0,0.20755,1542.0
4utv-A,2893.0,0.22979,0.0
4uu3-B,2216.0,0.27899,882.0
4uul-B,3831.0,0.23517,1059.0
4uuu-A,3458.0,0.37735,0.0
4uuy-A,3859.0,0.24567,0.0
4uvj-A,5007.0,0.26667,0.0
4uvq-A,3371.0,0.25155,0.0
4uw9-A,2459.0,0.20777,435.0
4uwm-B,4835.0,0.27667,0.0
4uww-A,1714.0,0.22899,0.0
4uwx-A,2526.0,0.20892,0.0
4uxu-B,4092.0,0.33358,1147.0
4uyb-A,4389.0,0.21839,615.0
4uyi-A,2826.0,0.36441,2021.0
4uyp-C,2127.0,0.28743,808.0
4uyr-A,1732.0,0.1765,585.0
4uz1-A,2666.0,0.16343,0.0
4uz8-A,1789.0,0.29966,334.0
4uzs-C,5901.0,0.22923,997.0
4uzy-A,8436.0,0.24784,0.0
4uzz-A,3040.0,0.3546,1938.0
4uzz-B,1814.0,0.33537,1456.0
4v00-A,4207.0,0.27924,0.0
4v0h-C,2668.0,0.28188,0.0
4v0p-A,4931.0,0.3798,3491.0
4v0w-D,1117.0,0.33473,0.0
4v12-A,4016.0,0.25541,1446.0
4v17-B,2056.0,0.23208,1022.0
4v1g-A,3267.0,0.55684,3184.0
4v1j-A,1539.0,0.19884,656.0
4v1k-A,1385.0,0.19604,382.0
4v1s-B,3548.0,0.25377,0.0
4v1t-A,7684.0,0.22451,0.0
4v24-B,4237.0,0.2869,0.0
4v2b-B,1870.0,0.27307,0.0
4v2o-A,2118.0,0.35681,2072.0
4v33-A,1784.0,0.11631,0.0
4v3i-A,1904.0,0.22458,0.0
4w4k-B,4512.0,0.38686,3853.0
4w4k-C,2332.0,0.38173,0.0
4w4l-C,3616.0,0.23555,904.0
4w5x-A,1416.0,0.20981,628.0
4w64-A,2865.0,0.27818,1155.0
4w6y-A,1518.0,0.19567,588.0
4w78-C,3157.0,0.32353,1280.0
4w78-H,2433.0,0.35896,1920.0
4w79-A,2185.0,0.20083,409.0
4w7g-A,3550.0,0.24219,810.0
4w7l-B,4417.0,0.26621,0.0
4w7w-A,2686.0,0.20031,947.0
4w8b-A,3380.0,0.22898,697.0
4w8h-A,1997.0,0.26552,1663.0
4w8k-B,3590.0,0.24044,1560.0
4w8p-A,3285.0,0.20443,571.0
4w8p-B,842.0,0.38624,842.0
4w8q-A,2556.0,0.24629,946.0
4wa0-A,2510.0,0.18575,395.0
4wai-D,2253.0,0.38758,0.0
4wat-A,4312.0,0.23234,1221.0
4wbd-A,5386.0,0.21124,1503.0
4wbe-B,2008.0,0.23041,1096.0
4wbj-B,1733.0,0.20802,1155.0
4wbt-C,4716.0,0.29013,0.0
4wby-A,3593.0,0.17666,666.0
4wcj-A,2572.0,0.23067,1361.0
4wck-A,3979.0,0.20748,794.0
4wcx-A,3286.0,0.18492,0.0
4wd1-A,5371.0,0.21591,601.0
4wd8-C,5969.0,0.41103,0.0
4wdc-A,2313.0,0.28447,697.0
4we2-A,2467.0,0.20912,305.0
4web-E,2549.0,0.37948,0.0
4wed-A,5478.0,0.272,0.0
4wer-A,3207.0,0.22692,0.0
4wfc-D,2747.0,0.33321,0.0
4wfc-E,2823.0,0.44534,0.0
4wfo-A,6425.0,0.19715,878.0
4wfq-A,1989.0,0.22238,515.0
4wft-C,1827.0,0.28781,0.0
4wfw-A,1110.0,0.21273,331.0
4wh5-A,1859.0,0.20058,633.0
4wh9-A,2677.0,0.27114,1521.0
4whe-A,2857.0,0.28754,1297.0
4whn-C,3597.0,0.33708,0.0
4whs-C,3384.0,0.28195,2475.0
4wi1-A,5644.0,0.2719,0.0
4wia-A,3233.0,0.29155,1023.0
4wid-A,5806.0,0.27608,0.0
4wiq-A,3470.0,0.27614,1041.0
4wji-A,4886.0,0.32027,0.0
4wjt-A,3746.0,0.32274,1910.0
4wk0-A,5350.0,0.28815,0.0
4wks-C,6105.0,0.22762,1254.0
4wkz-A,4090.0,0.3125,0.0
4wkz-B,1993.0,0.20828,847.0
4wlh-A,4553.0,0.25077,0.0
4wma-A,3608.0,0.25294,0.0
4wml-A,2984.0,0.25749,1577.0
4wmy-B,3003.0,0.27385,0.0
4wn5-A,2074.0,0.31339,0.0
4wnd-B,1273.0,0.33983,0.0
4wnn-D,2395.0,0.2838,2293.0
4wol-C,2027.0,0.73602,2027.0
4wp6-A,1388.0,0.16459,0.0
4wp9-A,1877.0,0.21619,0.0
4wpg-A,3911.0,0.28413,1513.0
4wpk-A,2478.0,0.24347,936.0
4wpm-A,835.0,0.16089,0.0
4wpy-A,2158.0,0.29956,1779.0
4wqd-A,3989.0,0.3527,2868.0
4wqk-A,2871.0,0.29944,1784.0
4wri-A,4389.0,0.38554,0.0
4wsf-A,1309.0,0.19794,642.0
4wt3-A,2355.0,0.22225,703.0
4wtp-A,2581.0,0.22993,1182.0
4wu0-A,2569.0,0.17375,585.0
4wuv-A,4735.0,0.33033,3486.0
4wva-B,3305.0,0.20532,0.0
4wvr-D,1194.0,0.21227,605.0
4ww7-A,3792.0,0.30953,0.0
4ww7-B,2166.0,0.2463,0.0
4wwb-A,1922.0,0.26329,815.0
4wwf-A,1847.0,0.25578,784.0
4wwh-B,2817.0,0.21184,343.0
4wx0-A,3827.0,0.30027,0.0
4wxa-C,1228.0,0.25046,687.0
4wxa-F,1358.0,0.35282,0.0
4wxm-E,1811.0,0.25062,657.0
4wy4-A,2159.0,0.32623,941.0
4wy4-C,2811.0,0.35955,605.0
4wy4-D,2290.0,0.35123,1276.0
4wy9-A,2328.0,0.16093,462.0
4wyh-A,1295.0,0.21205,1035.0
4wz0-A,1831.0,0.25252,0.0
4wz8-B,10036.0,0.28478,0.0
4wzr-B,4533.0,0.18219,0.0
4wzx-A,1610.0,0.28191,951.0
4x00-B,2661.0,0.2406,1735.0
4x1t-A,3099.0,0.20982,681.0
4x1z-B,3653.0,0.2799,2204.0
4x28-C,4733.0,0.28968,0.0
4x2c-B,2638.0,0.24714,0.0
4x2h-A,3032.0,0.25926,800.0
4x2h-B,2575.0,0.26437,0.0
4x2r-A,2157.0,0.20533,684.0
4x33-A,1213.0,0.28066,1213.0
4x33-B,3189.0,0.21967,0.0
4x3i-A,1435.0,0.2652,874.0
4x3n-B,3497.0,0.24835,0.0
4x3x-A,1228.0,0.21379,0.0
4x4w-A,4260.0,0.19751,0.0
4x7g-A,3513.0,0.29611,1145.0
4x7r-A,4657.0,0.19611,500.0
4x84-B,2685.0,0.24583,0.0
4x86-A,1882.0,0.40308,1882.0
4x86-B,1271.0,0.25133,0.0
4x8k-A,2474.0,0.2989,1081.0
4x8q-A,2219.0,0.20343,488.0
4x8y-B,1652.0,0.24251,623.0
4x90-D,4268.0,0.27254,0.0
4x9f-A,4966.0,0.24058,1021.0
4x9k-A,3671.0,0.24266,0.0
4x9r-A,2899.0,0.25434,1951.0
4x9t-A,3095.0,0.24292,1230.0
4x9x-A,2558.0,0.19924,577.0
4x9z-A,2120.0,0.46552,1402.0
4xa9-C,2828.0,0.25533,370.0
4xab-A,3348.0,0.26628,1684.0
4xal-A,2366.0,0.31635,0.0
4xax-A,2074.0,0.20897,0.0
4xb6-A,3372.0,0.34677,0.0
4xb6-B,2907.0,0.30781,0.0
4xb6-D,4117.0,0.30221,0.0
4xb6-G,8736.0,0.36288,0.0
4xb9-A,3501.0,0.25796,1097.0
4xba-B,2211.0,0.21613,0.0
4xcb-C,3459.0,0.26522,1205.0
4xcp-A,2153.0,0.23662,540.0
4xcv-A,4116.0,0.25356,1550.0
4xdn-A,8010.0,0.25902,0.0
4xdn-B,5193.0,0.37543,0.0
4xdu-A,4531.0,0.2901,873.0
4xe2-A,2665.0,0.23691,0.0
4xe7-A,4559.0,0.20884,2006.0
4xea-A,4156.0,0.21875,719.0
4xek-A,2283.0,0.27539,1307.0
4xem-A,3388.0,0.20547,428.0
4xez-A,2051.0,0.21425,708.0
4xfj-A,5611.0,0.2852,0.0
4xfk-A,3175.0,0.21018,612.0
4xfm-A,4761.0,0.26493,1554.0
4xgl-A,3952.0,0.21305,766.0
4xgo-B,4893.0,0.30702,0.0
4xgu-D,3969.0,0.20002,0.0
4xgv-D,3119.0,0.20586,0.0
4xhf-C,2590.0,0.22979,0.0
4xht-B,1001.0,0.17568,0.0
4xin-A,1262.0,0.20302,311.0
4xj5-A,3749.0,0.21467,491.0
4xjx-B,7571.0,0.20177,0.0
4xjy-A,1647.0,0.21409,683.0
4xkz-A,3998.0,0.31841,1371.0
4xl1-B,3989.0,0.28593,0.0
4xlg-A,3610.0,0.26135,0.0
4xlt-A,1944.0,0.28894,0.0
4xly-A,3515.0,0.28909,0.0
4xlz-B,4027.0,0.282,1253.0
4xmr-B,3690.0,0.26621,0.0
4xnh-A,8940.0,0.23007,0.0
4xnh-C,2726.0,0.29432,0.0
4xo1-A,2031.0,0.36509,1459.0
4xoi-B,3483.0,0.28624,0.0
4xom-B,4107.0,0.33158,0.0
4xot-A,7876.0,0.33088,818.0
4xp7-A,2956.0,0.20542,803.0
4xpl-A,2350.0,0.26458,2350.0
4xpm-B,1157.0,0.26212,881.0
4xpq-A,4787.0,0.18621,678.0
4xpz-A,3950.0,0.21402,0.0
4xq7-A,3335.0,0.20296,0.0
4xqc-A,4714.0,0.25362,728.0
4xr8-H,2286.0,0.24457,1379.0
4xr9-A,5128.0,0.25748,2838.0
4xrf-A,3303.0,0.31338,2720.0
4xrm-B,1418.0,0.29903,908.0
4xrw-A,3616.0,0.23477,914.0
4xsl-B,2594.0,0.21006,772.0
4xt6-A,4203.0,0.32072,2826.0
4xtb-A,1892.0,0.26238,692.0
4xtl-A,6049.0,0.51807,0.0
4xtr-G,2085.0,0.76346,0.0
4xu6-A,5731.0,0.63152,5203.0
4xuk-A,2882.0,0.21552,845.0
4xuo-B,1852.0,0.23464,687.0
4xur-C,1926.0,0.24226,871.0
4xuv-B,4020.0,0.29721,0.0
4xuw-B,861.0,0.16456,585.0
4xvx-A,5781.0,0.33503,0.0
4xwj-A,2103.0,0.23442,623.0
4xww-A,5445.0,0.2247,1187.0
4xxf-A,3705.0,0.31543,1660.0
4xxh-B,3108.0,0.26263,793.0
4xxu-B,1653.0,0.15911,0.0
4xxw-A,3344.0,0.2564,1325.0
4xxx-A,3490.0,0.25495,1010.0
4xy5-A,2247.0,0.32284,1185.0
4xyp-A,3153.0,0.47787,2725.0
4xyw-A,4112.0,0.2906,1622.0
4xz6-A,3262.0,0.26505,764.0
4xz7-A,6110.0,0.2922,0.0
4xza-A,4173.0,0.26564,0.0
4xzf-A,2051.0,0.28081,1224.0
4xzz-B,3664.0,0.22068,1161.0
4y04-A,6897.0,0.22851,763.0
4y0b-B,2161.0,0.27299,0.0
4y0l-A,1201.0,0.25173,0.0
4y0x-A,4290.0,0.26258,1221.0
4y1b-A,4031.0,0.22946,925.0
4y1w-A,2608.0,0.21674,787.0
4y2f-A,2305.0,0.28175,0.0
4y5j-A,2725.0,0.24278,533.0
4y68-A,3395.0,0.24444,1535.0
4y6w-A,2128.0,0.17834,578.0
4y6x-B,2568.0,0.29159,0.0
4y7d-B,3049.0,0.26172,1087.0
4y7l-A,2456.0,0.20982,0.0
4y7s-A,1839.0,0.30845,1150.0
4y88-A,1516.0,0.24547,658.0
4y99-B,2114.0,0.25538,0.0
4y9i-A,1437.0,0.20944,730.0
4y9t-A,3352.0,0.25789,681.0
4y9v-A,6248.0,0.24888,1423.0
4yap-A,3149.0,0.2476,1092.0
4yar-A,5940.0,0.25267,2876.0
4yb8-B,2686.0,0.23407,662.0
4yba-B,1269.0,0.26908,0.0
4ybg-A,3573.0,0.29299,1160.0
4ybr-A,3012.0,0.29426,0.0
4yc7-B,3363.0,0.20568,0.0
4yca-B,3112.0,0.22926,769.0
4ycb-B,2871.0,0.30227,2355.0
4ycs-E,1112.0,0.16595,298.0
4ycu-C,1808.0,0.43714,0.0
4yd8-A,4924.0,0.31933,0.0
4ydd-B,4815.0,0.28962,874.0
4ydd-C,7975.0,0.25636,0.0
4ydr-B,2928.0,0.21795,0.0
4ye7-A,2114.0,0.31924,689.0
4yec-A,2216.0,0.2659,1007.0
4yec-B,3408.0,0.29829,2852.0
4yep-A,2938.0,0.29266,940.0
4yf1-A,2323.0,0.25897,0.0
4yg0-A,1913.0,0.23432,551.0
4ygb-D,1728.0,0.36774,0.0
4ygt-A,1813.0,0.2255,331.0
4yh8-A,2652.0,0.23343,1169.0
4yh8-B,2014.0,0.31244,0.0
4yhb-A,2868.0,0.21419,0.0
4yhc-B,4888.0,0.25857,0.0
4yhv-A,1634.0,0.19118,635.0
4yi0-A,341.0,0.08885,177.0
4yif-E,2950.0,0.29541,0.0
4yii-A,1574.0,0.34352,0.0
4yj1-A,5402.0,0.21567,700.0
4yj6-A,4574.0,0.25133,1329.0
4yk2-A,1468.0,0.20708,0.0
4yki-B,2298.0,0.18024,682.0
4yl8-A,3760.0,0.22766,1141.0
4ylm-X,3147.0,0.24109,0.0
4ymr-B,3122.0,0.32643,0.0
4ymy-A,2078.0,0.24307,1310.0
4yn3-B,1721.0,0.31065,0.0
4ynh-B,1880.0,0.35042,0.0
4yni-A,2011.0,0.20325,0.0
4ynx-A,990.0,0.25019,0.0
4yom-A,2003.0,0.28156,0.0
4yor-A,2360.0,0.20698,1446.0
4yp6-C,2212.0,0.25,674.0
4ypc-A,2768.0,0.32454,1342.0
4ypn-A,2514.0,0.19406,479.0
4ypo-B,5412.0,0.30211,3985.0
4yqd-A,3961.0,0.2665,1054.0
4yrd-B,5535.0,0.28447,0.0
4ys0-A,8440.0,0.22528,947.0
4ys4-A,3247.0,0.22895,0.0
4ysi-A,1989.0,0.25219,0.0
4ysl-A,3397.0,0.26564,2436.0
4yt2-A,5472.0,0.28952,4926.0
4ytb-A,3846.0,0.22227,670.0
4ytd-A,3249.0,0.33714,1536.0
4yte-A,2099.0,0.2165,467.0
4ytk-A,2271.0,0.28498,0.0
4ytl-A,998.0,0.16469,240.0
4yto-B,3589.0,0.363,0.0
4ytw-C,2105.0,0.36577,1542.0
4ytw-D,4207.0,0.35285,1304.0
4yu8-A,2099.0,0.40088,1185.0
4yuc-A,4415.0,0.28186,2711.0
4yud-A,1104.0,0.20752,0.0
4yv4-H,1678.0,0.28335,902.0
4yvo-A,1344.0,0.19518,0.0
4yvq-A,2016.0,0.30198,0.0
4ywf-A,3423.0,0.24473,0.0
4ywk-A,2431.0,0.23355,0.0
4ywt-B,4599.0,0.2152,0.0
4ywz-A,1485.0,0.17098,359.0
4yx1-A,2513.0,0.4162,2231.0
4yx6-A,6339.0,0.28663,0.0
4yx7-A,2422.0,0.40638,2239.0
4yxp-A,5702.0,0.34391,0.0
4yy2-A,913.0,0.15469,210.0
4yyc-A,5612.0,0.27846,0.0
4yz0-A,1718.0,0.19691,0.0
4yz6-A,2218.0,0.23281,0.0
4yze-C,2168.0,0.2193,0.0
4yzg-A,3088.0,0.2203,570.0
4yzk-A,3138.0,0.21316,0.0
4yzo-C,3505.0,0.2514,0.0
4yzz-A,4084.0,0.27465,1041.0
4z04-A,2108.0,0.31046,957.0
4z0c-D,6123.0,0.20102,704.0
4z0g-A,5296.0,0.28697,0.0
4z0v-A,4796.0,0.26707,0.0
4z0y-B,2974.0,0.21762,0.0
4z24-B,6495.0,0.26541,1704.0
4z29-B,1959.0,0.21969,0.0
4z2n-A,3741.0,0.2401,0.0
4z39-B,1917.0,0.27095,1502.0
4z3g-A,2758.0,0.28154,961.0
4z3t-B,1549.0,0.13271,0.0
4z3x-E,3701.0,0.31935,0.0
4z47-A,2402.0,0.23508,544.0
4z48-B,2726.0,0.22739,519.0
4z4a-A,1582.0,0.3291,0.0
4z54-A,3489.0,0.23527,0.0
4z5s-A,2670.0,0.24455,545.0
4z67-A,3271.0,0.24066,421.0
4z6m-B,3336.0,0.22617,689.0
4z7e-B,1721.0,0.13318,0.0
4z7x-A,2300.0,0.21853,601.0
4z80-B,3508.0,0.18322,0.0
4z80-C,1312.0,0.46591,656.0
4z8e-C,1943.0,0.3786,0.0
4z8n-A,3679.0,0.23532,899.0
4z8t-A,3462.0,0.21577,546.0
4z8t-B,2388.0,0.31122,766.0
4z8w-A,1400.0,0.18615,597.0
4z9d-B,2569.0,0.26092,896.0
4z9h-A,2666.0,0.27872,813.0
4z9p-A,3443.0,0.23465,640.0
4za1-A,1999.0,0.29558,0.0
4za6-B,2469.0,0.24027,1465.0
4za9-A,4481.0,0.22263,0.0
4zas-E,4252.0,0.2686,0.0
4zav-A,3377.0,0.3147,789.0
4zb3-A,4534.0,0.28062,2551.0
4zb4-A,3419.0,0.21586,0.0
4zbg-A,2493.0,0.28935,2090.0
4zbh-A,2141.0,0.32118,1052.0
4zbj-D,1041.0,0.43502,0.0
4zbo-D,4505.0,0.34334,1345.0
4zbw-A,1661.0,0.15566,410.0
4zc3-A,1147.0,0.309,709.0
4zcd-A,2996.0,0.20058,0.0
4zcn-A,1405.0,0.29666,1048.0
4zcr-A,2343.0,0.29084,0.0
4zd6-F,2698.0,0.24954,1401.0
4zdf-A,3861.0,0.29643,0.0
4zdj-A,5179.0,0.24138,895.0
4zds-A,1293.0,0.17337,349.0
4zdt-A,1797.0,0.35256,1513.0
4zdt-D,1460.0,0.294,916.0
4zdy-A,7447.0,0.30129,5016.0
4ze3-A,7527.0,0.3027,5001.0
4ze8-D,4616.0,0.22672,954.0
4zev-B,2496.0,0.1925,1000.0
4zey-A,1770.0,0.27695,0.0
4zfl-J,2906.0,0.29437,986.0
4zfo-F,933.0,0.34126,0.0
4zfv-B,3879.0,0.22113,1369.0
4zgf-A,883.0,0.1135,0.0
4zgm-A,1865.0,0.27435,588.0
4zgm-B,1103.0,0.41172,967.0
4zgp-A,3527.0,0.26813,0.0
4zh0-A,3729.0,0.16275,0.0
4zh5-B,3185.0,0.20921,432.0
4zhb-A,1423.0,0.21525,536.0
4zhw-A,1870.0,0.28862,844.0
4zi3-C,2140.0,0.25328,779.0
4zi5-B,2568.0,0.25817,740.0
4zie-A,4625.0,0.40503,0.0
4zil-B,3169.0,0.27284,0.0
4zj9-A,1995.0,0.29205,523.0
4zjh-A,2905.0,0.24827,664.0
4zju-A,3701.0,0.29424,2259.0
4zk1-F,3183.0,0.27233,0.0
4zkd-A,5513.0,0.24264,738.0
4zkj-B,4295.0,0.29198,1034.0
4zkq-A,5084.0,0.26465,1392.0
4zky-B,2525.0,0.30045,1968.0
4zl4-A,4936.0,0.26489,0.0
4zld-A,1729.0,0.20935,647.0
4zlf-A,6457.0,0.22223,1269.0
4zlh-A,4343.0,0.26321,1024.0
4zmh-B,7376.0,0.20621,0.0
4zmi-A,2697.0,0.23454,943.0
4zmk-A,1241.0,0.25015,850.0
4znk-A,2872.0,0.22409,473.0
4znm-B,3961.0,0.20746,0.0
4zo2-B,3288.0,0.24567,707.0
4zos-D,1742.0,0.28279,1291.0
4zoy-A,3770.0,0.22781,1204.0
4zp0-A,8975.0,0.53331,8821.0
4zpc-A,4948.0,0.22908,1571.0
4zpx-B,3276.0,0.20762,0.0
4zqa-A,2821.0,0.31014,693.0
4zqu-A,1540.0,0.22213,508.0
4zqx-A,4403.0,0.31688,0.0
4zr7-C,1194.0,0.17665,0.0
4zr8-B,3138.0,0.21967,642.0
4zrl-B,2276.0,0.34919,1036.0
4zrp-A,4867.0,0.25353,0.0
4zrs-A,3336.0,0.2732,0.0
4zrx-A,4888.0,0.18918,389.0
4zs9-B,2748.0,0.16772,0.0
4zsf-A,4007.0,0.26154,1814.0
4zsi-B,2173.0,0.23845,702.0
4zso-E,3540.0,0.28678,0.0
4zsx-A,3855.0,0.23389,0.0
4zua-A,2882.0,0.32679,1250.0
4zv0-A,1946.0,0.22636,0.0
4zv0-B,1511.0,0.26786,621.0
4zv5-B,1345.0,0.22228,549.0
4zvc-A,1628.0,0.23063,826.0
4zvf-A,1817.0,0.19643,783.0
4zw9-A,8992.0,0.48313,8390.0
4zwn-D,3092.0,0.23304,1414.0
4zwq-G,3337.0,0.35568,1506.0
4zx2-A,3047.0,0.21607,830.0
4zxa-W,5150.0,0.31056,3078.0
4zy7-A,1676.0,0.2549,1382.0
4zy8-B,2577.0,0.33055,0.0
4zyl-B,2082.0,0.26169,633.0
4zzf-A,1584.0,0.18136,586.0
5a07-B,2798.0,0.16106,0.0
5a0j-A,4114.0,0.28795,1629.0
5a0l-B,2357.0,0.23868,846.0
5a0n-A,2860.0,0.27772,466.0
5a0r-A,1833.0,0.19342,520.0
5a0y-A,7411.0,0.31885,0.0
5a0y-E,6014.0,0.32571,1411.0
5a0y-F,3773.0,0.26396,1843.0
5a10-A,3484.0,0.22879,407.0
5a12-D,4057.0,0.33449,1108.0
5a1i-A,3612.0,0.22856,739.0
5a1n-A,1958.0,0.22334,444.0
5a1n-B,2810.0,0.27383,0.0
5a1q-B,978.0,0.21396,568.0
5a1s-C,9857.0,0.50647,0.0
5a35-A,1792.0,0.28463,1091.0
5a3a-A,3008.0,0.21729,1178.0
5a3d-A,1588.0,0.20672,491.0
5a4a-A,2702.0,0.24342,1017.0
5a57-A,6682.0,0.16444,337.0
5a61-A,5104.0,0.25142,1586.0
5a62-A,2539.0,0.2127,664.0
5a67-A,2486.0,0.23173,715.0
5a6m-A,2843.0,0.18703,670.0
5a6s-B,1459.0,0.29934,883.0
5a6w-B,1348.0,0.29516,0.0
5a6w-C,1461.0,0.26001,672.0
5a7g-A,4737.0,0.2223,1451.0
5a7v-A,3581.0,0.23036,0.0
5a7z-A,2922.0,0.23106,0.0
5a8c-A,2660.0,0.22209,846.0
5a8j-A,2566.0,0.16099,382.0
5a95-B,3186.0,0.21643,0.0
5a96-A,5474.0,0.35277,1866.0
5a99-A,4884.0,0.32278,846.0
5a9c-A,3445.0,0.28836,3002.0
5a9d-A,2009.0,0.19192,422.0
5a9h-A,2231.0,0.22424,506.0
5a9t-A,5457.0,0.3535,4156.0
5ab4-B,3712.0,0.24167,0.0
5abs-A,2177.0,0.32975,769.0
5abv-B,1852.0,0.33424,1418.0
5ae0-A,2039.0,0.17429,1168.0
5aeg-B,5511.0,0.23719,0.0
5af0-D,3383.0,0.2693,0.0
5af3-B,2490.0,0.2297,0.0
5afo-A,3536.0,0.22112,600.0
5afw-A,2915.0,0.26886,0.0
5afy-L,1125.0,0.37625,0.0
5ag8-B,2141.0,0.24869,0.0
5agd-B,2744.0,0.20138,0.0
5agi-A,2615.0,0.21277,563.0
5agr-A,3059.0,0.32439,0.0
5ah1-A,4303.0,0.24046,726.0
5aig-B,2164.0,0.32007,2109.0
5aim-A,1737.0,0.27475,0.0
5aiz-A,1207.0,0.18374,844.0
5ajg-A,4361.0,0.30737,1408.0
5ajj-A,3709.0,0.36571,1600.0
5ajo-A,5007.0,0.22594,0.0
5ajs-C,2228.0,0.37345,974.0
5ako-C,2193.0,0.25329,0.0
5al6-A,1873.0,0.40691,0.0
5am2-A,5741.0,0.23626,0.0
5amb-A,5358.0,0.2244,0.0
5amh-A,1752.0,0.29435,1348.0
5amt-A,1222.0,0.18381,581.0
5an5-J,1445.0,0.52776,0.0
5an6-C,3562.0,0.3227,3562.0
5anp-B,1679.0,0.22357,0.0
5anz-A,4559.0,0.25902,816.0
5ao9-A,2610.0,0.20845,462.0
5aog-A,2683.0,0.20428,615.0
5aoo-A,4704.0,0.33155,0.0
5aox-B,1662.0,0.25347,0.0
5aox-D,1748.0,0.324,1701.0
5aoz-A,1684.0,0.21543,331.0
5ap6-A,3296.0,0.25479,0.0
5apg-B,2360.0,0.26348,1517.0
5aq0-A,1372.0,0.27506,534.0
5aq5-E,7500.0,0.36812,5310.0
5aqc-A,2709.0,0.28534,814.0
5aqm-B,1466.0,0.19368,625.0
5aun-A,2179.0,0.27296,1949.0
5awh-A,6994.0,0.19757,680.0
5aws-A,3476.0,0.23613,1111.0
5ax6-A,7345.0,0.25505,2708.0
5ax7-A,3980.0,0.26524,0.0
5axm-A,2717.0,0.21377,0.0
5ay6-B,3551.0,0.24221,635.0
5ayn-A,9845.0,0.55766,0.0
5ays-C,2195.0,0.32766,1767.0
5ayv-B,3152.0,0.24646,1251.0
5azb-A,7981.0,0.51108,6794.0
5azp-A,6768.0,0.27612,2117.0
5azw-A,1705.0,0.30927,1148.0
5azx-B,1355.0,0.22781,548.0
5b08-A,1948.0,0.29289,1056.0
5b0h-B,1431.0,0.2097,451.0
5b0u-B,2567.0,0.28224,1057.0
5b19-B,3171.0,0.34449,0.0
5b1a-D,5251.0,0.40511,2326.0
5b1a-E,1542.0,0.22831,605.0
5b1a-G,3070.0,0.39818,1865.0
5b1a-I,3641.0,0.47952,1957.0
5b1a-J,2639.0,0.46832,1967.0
5b1a-K,2397.0,0.46752,1830.0
5b1a-M,2023.0,0.44826,1644.0
5b1a-N,11678.0,0.56133,8912.0
5b1a-P,7851.0,0.53354,7419.0
5b1a-S,2309.0,0.29531,930.0
5b1a-U,1553.0,0.26615,1216.0
5b1n-A,1983.0,0.3926,1818.0
5b1o-B,1911.0,0.37834,1722.0
5b1q-B,6059.0,0.25277,1139.0
5b1r-A,2168.0,0.2827,0.0
5b2p-A,16396.0,0.21399,0.0
5b2r-B,13066.0,0.19035,0.0
5b3f-A,4045.0,0.25931,0.0
5b3p-A,2292.0,0.29407,1268.0
5b3t-A,3251.0,0.21889,1876.0
5b46-B,4782.0,0.30864,1314.0
5b4s-B,2816.0,0.20467,0.0
5b4z-A,3090.0,0.23395,1672.0
5b52-B,2564.0,0.42848,1224.0
5b5i-A,1626.0,0.30156,1416.0
5b5l-A,1917.0,0.22453,297.0
5b5q-B,3429.0,0.27412,0.0
5b5z-A,3074.0,0.26391,0.0
5b66-A,11408.0,0.55651,9206.0
5b66-B,13294.0,0.47273,9092.0
5b66-C,12601.0,0.48007,8693.0
