protein_id,f_value,model,avg_confidence
Q9NY87,F1,model_v4,69.00309278350515
Q9NY91,F1,model_v4,84.817435508346
Q9NY93,F1,model_v4,77.98734917733087
Q9NY97,F1,model_v4,90.9067506297229
Q9NY99,F1,model_v4,79.46857142857147
Q9NYA1,F1,model_v4,91.13541666666659
Q9NYA3,F1,model_v4,72.52604617604611
Q9NYA4,F1,model_v4,65.85598326359838
Q9NYB0,F1,model_v4,71.668320802005
Q9NYB5,F1,model_v4,78.22044943820232
Q9NYB9,F1,model_v4,66.09218323586757
Q9NYC9,F1,model_v4,82.83167857142854
Q9NYC9,F10,model_v4,86.9452928571428
Q9NYC9,F11,model_v4,87.51223571428578
Q9NYC9,F12,model_v4,85.47412857142858
Q9NYC9,F13,model_v4,83.99198571428555
Q9NYC9,F14,model_v4,85.88871428571433
Q9NYC9,F15,model_v4,85.9828642857142
Q9NYC9,F16,model_v4,85.2020357142858
Q9NYC9,F17,model_v4,88.0640590979782
Q9NYC9,F2,model_v4,84.13037142857144
Q9NYC9,F3,model_v4,83.88625714285716
Q9NYC9,F4,model_v4,85.21068571428567
Q9NYC9,F5,model_v4,85.81932857142854
Q9NYC9,F6,model_v4,86.05458571428572
Q9NYC9,F7,model_v4,86.71819999999987
Q9NYC9,F8,model_v4,87.70125714285709
Q9NYC9,F9,model_v4,88.86918571428585
Q9NYD6,F1,model_v4,59.7435380116959
Q9NYF0,F1,model_v4,50.793696172248765
Q9NYF3,F1,model_v4,52.390459183673485
Q9NYF5,F1,model_v4,61.03187978142075
Q9NYF8,F1,model_v4,46.953315217391314
Q9NYG2,F1,model_v4,85.62421404682276
Q9NYG5,F1,model_v4,93.48488095238096
Q9NYG8,F1,model_v4,78.71735368956743
Q9NYH9,F1,model_v4,82.9359128978225
Q9NYI0,F1,model_v4,53.87484732824428
Q9NYJ1,F1,model_v4,87.70195402298847
Q9NYJ7,F1,model_v4,65.24639158576045
Q9NYJ8,F1,model_v4,52.19929292929298
Q9NYK1,F1,model_v4,87.51969494756918
Q9NYK5,F1,model_v4,84.09541420118337
Q9NYK6,F1,model_v4,65.30164983164983
Q9NYL2,F1,model_v4,68.568925
Q9NYL4,F1,model_v4,87.38940298507465
Q9NYL5,F1,model_v4,92.08125799573558
Q9NYL9,F1,model_v4,82.26869318181821
Q9NYM4,F1,model_v4,76.1179432624113
Q9NYM9,F1,model_v4,88.5233333333333
Q9NYN1,F1,model_v4,77.57406015037594
Q9NYP3,F1,model_v4,71.82823321554766
Q9NYP7,F1,model_v4,83.18381270903
Q9NYP8,F1,model_v4,76.65100456621005
Q9NYP9,F1,model_v4,78.50429184549361
Q9NYQ3,F1,model_v4,92.91905982905983
Q9NYQ6,F1,model_v4,75.39325714285717
Q9NYQ6,F10,model_v4,69.38028006589771
Q9NYQ6,F2,model_v4,81.45940714285707
Q9NYQ6,F3,model_v4,81.35819285714285
Q9NYQ6,F4,model_v4,81.36641428571419
Q9NYQ6,F5,model_v4,84.19623571428582
Q9NYQ6,F6,model_v4,83.37036428571434
Q9NYQ6,F7,model_v4,82.6455714285713
Q9NYQ6,F8,model_v4,79.90825000000008
Q9NYQ6,F9,model_v4,71.08504285714285
Q9NYQ7,F1,model_v4,74.0958714285715
Q9NYQ7,F10,model_v4,66.54274285714287
Q9NYQ7,F11,model_v4,62.499817073170625
Q9NYQ7,F2,model_v4,79.72672142857147
Q9NYQ7,F3,model_v4,82.59070714285717
Q9NYQ7,F4,model_v4,82.52052142857136
Q9NYQ7,F5,model_v4,82.3428571428571
Q9NYQ7,F6,model_v4,79.99825714285727
Q9NYQ7,F7,model_v4,81.1782928571428
Q9NYQ7,F8,model_v4,80.26284285714296
Q9NYQ7,F9,model_v4,73.68567857142834
Q9NYQ8,F1,model_v4,81.3256500000001
Q9NYQ8,F10,model_v4,84.32891428571432
Q9NYQ8,F11,model_v4,84.34780714285712
Q9NYQ8,F12,model_v4,84.54073571428559
Q9NYQ8,F13,model_v4,81.05704285714282
Q9NYQ8,F14,model_v4,82.2829000000001
Q9NYQ8,F15,model_v4,78.2523214285714
Q9NYQ8,F16,model_v4,72.30022979985172
Q9NYQ8,F2,model_v4,80.94470714285708
Q9NYQ8,F3,model_v4,81.43197857142857
Q9NYQ8,F4,model_v4,81.69620714285713
Q9NYQ8,F5,model_v4,82.09226428571442
Q9NYQ8,F6,model_v4,81.1819785714286
Q9NYQ8,F7,model_v4,82.00179999999983
Q9NYQ8,F8,model_v4,83.05139999999996
Q9NYQ8,F9,model_v4,84.72154999999988
Q9NYR8,F1,model_v4,92.75331189710613
Q9NYR9,F1,model_v4,89.281832460733
Q9NYS0,F1,model_v4,87.88119791666664
Q9NYS7,F1,model_v4,85.38905940594057
Q9NYT0,F1,model_v4,85.48796033994341
Q9NYT6,F1,model_v4,64.74168119551679
Q9NYU1,F1,model_v4,85.14891820580463
Q9NYU2,F1,model_v4,83.82489389067528
Q9NYV4,F1,model_v4,50.71143624161071
Q9NYV6,F1,model_v4,77.08986175115216
Q9NYV7,F1,model_v4,82.46072164948455
Q9NYV8,F1,model_v4,81.19517350157732
Q9NYV9,F1,model_v4,88.23049504950492
Q9NYW0,F1,model_v4,87.34205211726379
Q9NYW1,F1,model_v4,83.418141025641
Q9NYW2,F1,model_v4,82.62724919093856
Q9NYW3,F1,model_v4,85.77154088050322
Q9NYW4,F1,model_v4,77.43508361204013
Q9NYW5,F1,model_v4,84.26548494983278
Q9NYW6,F1,model_v4,86.77645569620258
Q9NYW7,F1,model_v4,79.98658862876243
Q9NYW8,F1,model_v4,65.92018207282912
Q9NYX4,F1,model_v4,54.801658986175156
Q9NYY1,F1,model_v4,92.97562499999998
Q9NYY3,F1,model_v4,76.62687591240875
Q9NYY8,F1,model_v4,75.54038028169023
Q9NYZ1,F1,model_v4,80.44634146341464
Q9NYZ2,F1,model_v4,76.15985207100596
Q9NYZ3,F1,model_v4,50.722027777777846
Q9NYZ4,F1,model_v4,74.22947895791582
Q9NZ01,F1,model_v4,94.40032467532471
Q9NZ08,F1,model_v4,92.3794473963868
Q9NZ09,F1,model_v4,61.833725099601565
Q9NZ20,F1,model_v4,70.40695481335959
Q9NZ32,F1,model_v4,83.61479616306953
Q9NZ38,F1,model_v4,37.03260638297871
Q9NZ42,F1,model_v4,92.65435643564356
Q9NZ43,F1,model_v4,72.64725868725867
Q9NZ45,F1,model_v4,91.29768518518514
Q9NZ52,F1,model_v4,69.60818810511756
Q9NZ53,F1,model_v4,54.910760330578505
Q9NZ56,F1,model_v4,50.17860046457606
Q9NZ63,F1,model_v4,68.75235294117648
Q9NZ71,F1,model_v4,71.77438884331428
Q9NZ72,F1,model_v4,85.31938888888891
Q9NZ81,F1,model_v4,65.97500000000001
Q9NZ94,F1,model_v4,76.42439858490572
Q9NZA1,F1,model_v4,68.09585365853658
Q9NZB2,F1,model_v4,66.92093023255818
Q9NZB8,F1,model_v4,79.87893081761
Q9NZC2,F1,model_v4,76.96121739130434
Q9NZC3,F1,model_v4,94.38752265861024
Q9NZC4,F1,model_v4,68.3667666666667
Q9NZC7,F1,model_v4,85.59222222222226
Q9NZC9,F1,model_v4,69.87963312368971
Q9NZD1,F1,model_v4,76.26605797101455
Q9NZD2,F1,model_v4,94.33827751196172
Q9NZD4,F1,model_v4,90.73803921568629
Q9NZD8,F1,model_v4,92.79840909090908
Q9NZE8,F1,model_v4,74.26829787234041
Q9NZF1,F1,model_v4,89.73234782608694
Q9NZG7,F1,model_v4,67.60471830985918
Q9NZH0,F1,model_v4,73.70851116625309
Q9NZH4,F1,model_v4,62.38999999999999
Q9NZH5,F1,model_v4,63.04039603960397
Q9NZH6,F1,model_v4,81.3194495412844
Q9NZH7,F1,model_v4,54.29853658536584
Q9NZH8,F1,model_v4,90.28479289940832
Q9NZI2,F1,model_v4,77.47841409691632
Q9NZI5,F1,model_v4,68.31889967637542
Q9NZI6,F1,model_v4,78.52594989561584
Q9NZI7,F1,model_v4,74.54568518518512
Q9NZI8,F1,model_v4,77.72291161178518
Q9NZJ0,F1,model_v4,62.88439726027394
Q9NZJ4,F1,model_v4,84.12147857142863
Q9NZJ4,F10,model_v4,85.13373571428565
Q9NZJ4,F11,model_v4,86.56268571428566
Q9NZJ4,F12,model_v4,87.1830928571431
Q9NZJ4,F13,model_v4,85.98134999999988
Q9NZJ4,F14,model_v4,83.74478571428565
Q9NZJ4,F15,model_v4,80.26742142857154
Q9NZJ4,F16,model_v4,79.9044285714286
Q9NZJ4,F17,model_v4,81.89833212472786
Q9NZJ4,F2,model_v4,81.13694999999997
Q9NZJ4,F3,model_v4,82.73897857142858
Q9NZJ4,F4,model_v4,83.15543571428583
Q9NZJ4,F5,model_v4,84.90022142857137
Q9NZJ4,F6,model_v4,85.96225714285721
Q9NZJ4,F7,model_v4,82.44183571428574
Q9NZJ4,F8,model_v4,79.68517857142876
Q9NZJ4,F9,model_v4,81.95935714285731
Q9NZJ5,F1,model_v4,59.14905913978494
Q9NZJ6,F1,model_v4,71.3321409214092
Q9NZJ7,F1,model_v4,74.2036503856041
Q9NZJ9,F1,model_v4,84.96299999999998
Q9NZK5,F1,model_v4,95.77788649706464
Q9NZK7,F1,model_v4,90.95816901408446
Q9NZL3,F1,model_v4,70.99159830268748
Q9NZL4,F1,model_v4,83.36284122562668
Q9NZL6,F1,model_v4,71.10635416666668
Q9NZL9,F1,model_v4,93.85440119760479
Q9NZM1,F1,model_v4,79.10830664725863
Q9NZM3,F1,model_v4,72.339935179729
Q9NZM4,F1,model_v4,42.29873717948716
Q9NZM5,F1,model_v4,78.2068828451883
Q9NZM6,F1,model_v4,81.36107371794874
Q9NZN1,F1,model_v4,76.30090517241386
Q9NZN3,F1,model_v4,88.33644859813094
Q9NZN4,F1,model_v4,86.56151012891353
Q9NZN5,F1,model_v4,60.00568005181347
Q9NZN8,F1,model_v4,59.16090740740742
Q9NZN9,F1,model_v4,81.88658854166673
Q9NZP0,F1,model_v4,91.34987138263674
Q9NZP2,F1,model_v4,89.3372435897436
Q9NZP5,F1,model_v4,89.34822006472488
Q9NZP6,F1,model_v4,37.925138408304576
Q9NZP8,F1,model_v4,78.0506160164271
Q9NZQ0,F1,model_v4,90.58318681318673
Q9NZQ3,F1,model_v4,75.27609418282552
Q9NZQ7,F1,model_v4,88.24079310344821
Q9NZQ8,F1,model_v4,76.81672961373394
Q9NZQ9,F1,model_v4,87.65869565217388
Q9NZR1,F1,model_v4,84.0155270655271
Q9NZR2,F1,model_v4,79.01350714285708
Q9NZR2,F10,model_v4,80.15387857142868
Q9NZR2,F11,model_v4,80.60616428571436
Q9NZR2,F12,model_v4,77.78337857142839
Q9NZR2,F13,model_v4,75.88056428571424
Q9NZR2,F14,model_v4,73.98012857142855
Q9NZR2,F15,model_v4,78.1004714285715
Q9NZR2,F16,model_v4,77.3362
Q9NZR2,F17,model_v4,70.50365260900642
Q9NZR2,F2,model_v4,81.1135642857143
Q9NZR2,F3,model_v4,80.31062142857152
Q9NZR2,F4,model_v4,81.73803571428581
Q9NZR2,F5,model_v4,82.96695714285724
Q9NZR2,F6,model_v4,85.49999285714273
Q9NZR2,F7,model_v4,87.16707142857157
Q9NZR2,F8,model_v4,83.38422857142858
Q9NZR2,F9,model_v4,80.21077857142849
Q9NZR4,F1,model_v4,59.63980821917805
Q9NZS2,F1,model_v4,78.1301298701299
Q9NZS9,F1,model_v4,81.97484444444447
Q9NZT1,F1,model_v4,82.42527397260277
Q9NZT2,F1,model_v4,60.560192023633654
Q9NZU0,F1,model_v4,74.74787365177207
Q9NZU1,F1,model_v4,73.83560371517022
Q9NZU5,F1,model_v4,83.93501369863013
Q9NZU7,F1,model_v4,58.01929729729734
Q9NZV1,F1,model_v4,67.37988416988406
Q9NZV7,F1,model_v4,49.20937381404178
Q9NZV8,F1,model_v4,71.89992063492068
Q9NZW4,F1,model_v4,38.9499154496541
Q9NZW5,F1,model_v4,84.30768518518525
Q9NZY2,F1,model_v4,52.82410447761194
Q9NZZ3,F1,model_v4,79.23123287671234
Q9P000,F1,model_v4,84.73202020202018
Q9P003,F1,model_v4,92.0692805755396
Q9P013,F1,model_v4,75.03122270742358
Q9P015,F1,model_v4,90.81091216216217
Q9P016,F1,model_v4,83.77835555555556
Q9P021,F1,model_v4,78.16772277227724
Q9P031,F1,model_v4,73.12012448132779
Q9P032,F1,model_v4,82.94862857142851
Q9P035,F1,model_v4,88.71375690607734
Q9P055,F1,model_v4,86.56717041800636
Q9P086,F1,model_v4,87.33162393162388
Q9P0B6,F1,model_v4,88.28257731958765
Q9P0G3,F1,model_v4,86.96176029962551
Q9P0I2,F1,model_v4,76.99030651340995
Q9P0J0,F1,model_v4,94.17270833333333
Q9P0J1,F1,model_v4,83.65199255121043
Q9P0J6,F1,model_v4,71.6668932038835
Q9P0J7,F1,model_v4,69.77178477690289
Q9P0K1,F1,model_v4,73.46951434878588
Q9P0K7,F1,model_v4,73.31510204081629
Q9P0K8,F1,model_v4,56.9759756097561
Q9P0K9,F1,model_v4,74.40947674418607
Q9P0L0,F1,model_v4,78.74076305220885
Q9P0L1,F1,model_v4,65.82196286472139
Q9P0L2,F1,model_v4,67.51381132075473
Q9P0L9,F1,model_v4,75.26274534161486
Q9P0M2,F1,model_v4,76.59939655172413
Q9P0M4,F1,model_v4,82.1387817258883
Q9P0M6,F1,model_v4,82.60475806451608
Q9P0M9,F1,model_v4,87.00371621621626
Q9P0N5,F1,model_v4,89.1888275862069
Q9P0N8,F1,model_v4,71.39044715447156
Q9P0N9,F1,model_v4,92.69795221842998
Q9P0P0,F1,model_v4,84.60758169934644
Q9P0P8,F1,model_v4,66.57604166666665
Q9P0R6,F1,model_v4,84.00719424460432
Q9P0S2,F1,model_v4,75.43047169811317
Q9P0S3,F1,model_v4,93.36379084967326
Q9P0S9,F1,model_v4,62.37321428571426
Q9P0T4,F1,model_v4,68.11015228426396
Q9P0T7,F1,model_v4,72.56273224043713
Q9P0U1,F1,model_v4,92.6467272727273
Q9P0U3,F1,model_v4,61.23518633540378
Q9P0U4,F1,model_v4,69.99222560975619
Q9P0V3,F1,model_v4,69.82203530633443
Q9P0V8,F1,model_v4,80.20771929824564
Q9P0V9,F1,model_v4,81.0442511013216
Q9P0W0,F1,model_v4,81.08149758454107
Q9P0W2,F1,model_v4,77.27842271293379
Q9P0W8,F1,model_v4,57.513055091819616
Q9P0X4,F1,model_v4,59.333369320737646
Q9P0Z9,F1,model_v4,94.1667948717948
Q9P104,F1,model_v4,78.14513071895423
Q9P107,F1,model_v4,68.83953608247418
Q9P109,F1,model_v4,90.91913907284771
Q9P121,F1,model_v4,82.56421511627909
Q9P126,F1,model_v4,88.11860262008732
Q9P127,F1,model_v4,66.03993610223641
Q9P1A2,F1,model_v4,68.94414457831326
Q9P1A6,F1,model_v4,48.93755218216322
Q9P1C3,F1,model_v4,79.31934782608693
Q9P1D8,F1,model_v4,64.98812500000001
Q9P1F3,F1,model_v4,94.99555555555555
Q9P1G2,F1,model_v4,52.40127450980393
Q9P1J3,F1,model_v4,39.853692307692306
Q9P1P4,F1,model_v4,82.40892128279881
Q9P1P5,F1,model_v4,86.93037037037037
Q9P1Q0,F1,model_v4,74.84238485158653
Q9P1Q5,F1,model_v4,88.014498381877
Q9P1T7,F1,model_v4,53.492926829268306
Q9P1U0,F1,model_v4,79.30365079365076
Q9P1U1,F1,model_v4,93.14789473684205
Q9P1V8,F1,model_v4,48.393011869436144
Q9P1W3,F1,model_v4,74.10508684863521
Q9P1W8,F1,model_v4,85.32731266149861
Q9P1W9,F1,model_v4,89.64807073954987
Q9P1Y5,F1,model_v4,59.76555644515614
Q9P1Y6,F1,model_v4,46.40960582171012
Q9P1Z0,F1,model_v4,50.463879565646614
Q9P1Z2,F1,model_v4,75.8024312590449
Q9P1Z3,F1,model_v4,72.0644315245478
Q9P1Z9,F1,model_v4,69.26819517930628
Q9P202,F1,model_v4,58.43837927232623
Q9P203,F1,model_v4,60.9100176678446
Q9P206,F1,model_v4,48.27859903381639
Q9P209,F1,model_v4,64.73038639876354
Q9P212,F1,model_v4,59.45947437011293
Q9P215,F1,model_v4,68.61880131362881
Q9P217,F1,model_v4,80.61035443037973
Q9P218,F1,model_v4,73.248699376947
Q9P219,F1,model_v4,64.68396942800793
Q9P225,F1,model_v4,79.03612857142859
Q9P225,F10,model_v4,86.1432285714287
Q9P225,F11,model_v4,86.69485
Q9P225,F12,model_v4,85.68318571428573
Q9P225,F13,model_v4,86.38474999999978
Q9P225,F14,model_v4,86.74464285714289
Q9P225,F15,model_v4,86.88705714285729
Q9P225,F16,model_v4,86.3837571428571
Q9P225,F17,model_v4,88.61593317033433
Q9P225,F2,model_v4,81.71299285714298
Q9P225,F3,model_v4,84.94610000000014
Q9P225,F4,model_v4,86.93459285714289
Q9P225,F5,model_v4,85.57084285714278
Q9P225,F6,model_v4,86.71420714285709
Q9P225,F7,model_v4,87.84688571428576
Q9P225,F8,model_v4,88.84469285714286
Q9P225,F9,model_v4,89.72498571428589
Q9P227,F1,model_v4,48.892555331991986
Q9P232,F1,model_v4,85.7589980544748
Q9P241,F1,model_v4,72.1471809256662
Q9P242,F1,model_v4,53.99825421133236
Q9P243,F1,model_v4,56.822920353982326
Q9P244,F1,model_v4,69.62024643320363
Q9P246,F1,model_v4,65.09754691689017
Q9P253,F1,model_v4,79.00532374100733
Q9P255,F1,model_v4,73.8629943502825
Q9P258,F1,model_v4,87.81316091954028
Q9P260,F1,model_v4,73.56862664473682
Q9P265,F1,model_v4,78.95734771573593
Q9P266,F1,model_v4,42.55494481236208
Q9P267,F1,model_v4,43.720140562248986
Q9P270,F1,model_v4,53.57335628227191
Q9P272,F1,model_v4,62.343127753303946
Q9P273,F1,model_v4,77.6739681363467
Q9P275,F1,model_v4,56.08366874443456
Q9P278,F1,model_v4,56.90469479353685
Q9P281,F1,model_v4,39.72236453201968
Q9P283,F1,model_v4,74.89973935708069
Q9P286,F1,model_v4,63.03592489568843
Q9P287,F1,model_v4,78.84254777070069
Q9P289,F1,model_v4,79.88019230769238
Q9P291,F1,model_v4,73.12161147902869
Q9P296,F1,model_v4,84.6523738872404
Q9P298,F1,model_v4,68.03515151515155
Q9P299,F1,model_v4,83.67176190476188
Q9P2A4,F1,model_v4,74.70428961748625
Q9P2B2,F1,model_v4,84.26053469852093
Q9P2B4,F1,model_v4,66.42499217527387
Q9P2B7,F1,model_v4,57.683327067669154
Q9P2C4,F1,model_v4,70.90274509803922
Q9P2D0,F1,model_v4,70.74389504804145
Q9P2D1,F1,model_v4,57.120792857142845
Q9P2D1,F2,model_v4,60.249771428571385
Q9P2D1,F3,model_v4,65.12791428571434
Q9P2D1,F4,model_v4,69.37415714285723
Q9P2D1,F5,model_v4,73.23250714285719
Q9P2D1,F6,model_v4,67.03534285714295
Q9P2D1,F7,model_v4,63.173557142856986
Q9P2D1,F8,model_v4,60.15937857142844
Q9P2D1,F9,model_v4,57.648260558339366
Q9P2D3,F1,model_v4,81.59045871559637
Q9P2D6,F1,model_v4,59.408132013201275
Q9P2D7,F1,model_v4,78.99282142857145
Q9P2D7,F10,model_v4,85.33200000000008
Q9P2D7,F11,model_v4,84.15337142857133
Q9P2D7,F12,model_v4,84.52249999999997
Q9P2D7,F13,model_v4,86.01063571428573
Q9P2D7,F14,model_v4,85.97969285714287
Q9P2D7,F15,model_v4,85.9724142857142
Q9P2D7,F16,model_v4,88.54828458498037
Q9P2D7,F2,model_v4,86.39337142857151
Q9P2D7,F3,model_v4,86.90048571428561
Q9P2D7,F4,model_v4,86.33218571428566
Q9P2D7,F5,model_v4,85.7554571428572
Q9P2D7,F6,model_v4,86.24707857142857
Q9P2D7,F7,model_v4,87.9297571428573
Q9P2D7,F8,model_v4,87.82407142857149
Q9P2D7,F9,model_v4,85.94202142857152
Q9P2D8,F1,model_v4,63.491586337760864
Q9P2E2,F1,model_v4,63.64907677356665
Q9P2E3,F1,model_v4,74.45893639207517
Q9P2E5,F1,model_v4,84.43502590673572
Q9P2E7,F1,model_v4,73.34893269230751
Q9P2E8,F1,model_v4,61.859439024390205
Q9P2E9,F1,model_v4,68.21878014184405
Q9P2F5,F1,model_v4,49.330475161986996
Q9P2F6,F1,model_v4,54.22626364399663
Q9P2F8,F1,model_v4,55.87716027874555
Q9P2F9,F1,model_v4,64.40331615120282
Q9P2G1,F1,model_v4,65.86844811753912
Q9P2G3,F1,model_v4,87.60329617834387
Q9P2G4,F1,model_v4,49.58630939226518
Q9P2G9,F1,model_v4,90.73983870967744
Q9P2H0,F1,model_v4,48.78688451208594
Q9P2H3,F1,model_v4,92.30321750321745
Q9P2H5,F1,model_v4,76.41174852652254
Q9P2I0,F1,model_v4,81.01305626598463
Q9P2J2,F1,model_v4,66.72935538592024
Q9P2J3,F1,model_v4,91.64019448946516
Q9P2J5,F1,model_v4,90.46008503401353
Q9P2J8,F1,model_v4,70.44216184971107
Q9P2J9,F1,model_v4,81.82398865784496
Q9P2K1,F1,model_v4,68.96452469135797
Q9P2K2,F1,model_v4,80.16638787878784
Q9P2K3,F1,model_v4,68.57444444444441
Q9P2K5,F1,model_v4,60.96519999999997
Q9P2K6,F1,model_v4,85.23142574257432
Q9P2K8,F1,model_v4,73.63667070952108
Q9P2K9,F1,model_v4,70.70295977011499
Q9P2L0,F1,model_v4,84.76196443691795
Q9P2M1,F1,model_v4,92.56144092219023
Q9P2M4,F1,model_v4,65.23066378066378
Q9P2M7,F1,model_v4,69.89190476190468
Q9P2N2,F1,model_v4,72.81703703703697
Q9P2N4,F1,model_v4,68.47444961240306
Q9P2N5,F1,model_v4,55.11523584905663
Q9P2N6,F1,model_v4,60.066205752212355
Q9P2N7,F1,model_v4,87.8889465648855
Q9P2P1,F1,model_v4,58.535405690200164
Q9P2P5,F1,model_v4,60.55026081424937
Q9P2P6,F1,model_v4,55.41185000000005
Q9P2P6,F10,model_v4,36.155385714285686
Q9P2P6,F11,model_v4,36.04514285714282
Q9P2P6,F12,model_v4,36.01854285714282
Q9P2P6,F13,model_v4,36.495349999999966
Q9P2P6,F14,model_v4,36.66866428571427
Q9P2P6,F15,model_v4,36.46157857142855
Q9P2P6,F16,model_v4,41.87548571428566
Q9P2P6,F17,model_v4,43.51959285714284
Q9P2P6,F18,model_v4,48.38167692307692
Q9P2P6,F2,model_v4,47.98478571428585
Q9P2P6,F3,model_v4,44.087114285714314
Q9P2P6,F4,model_v4,40.54412142857142
Q9P2P6,F5,model_v4,36.27237857142857
Q9P2P6,F6,model_v4,35.92287142857151
Q9P2P6,F7,model_v4,35.26917142857139
Q9P2P6,F8,model_v4,35.97758571428571
Q9P2P6,F9,model_v4,35.70592142857143
Q9P2Q2,F1,model_v4,61.59595765158811
Q9P2R3,F1,model_v4,87.09639007698887
Q9P2R6,F1,model_v4,53.337969348658945
Q9P2R7,F1,model_v4,87.48570194384443
Q9P2S2,F1,model_v4,73.95555490654209
Q9P2S5,F1,model_v4,89.81304347826094
Q9P2S6,F1,model_v4,77.41659936238037
Q9P2T0,F1,model_v4,59.80786279683378
Q9P2T1,F1,model_v4,96.5822701149425
Q9P2U7,F1,model_v4,80.09937500000001
Q9P2U8,F1,model_v4,77.88403780068728
Q9P2V4,F1,model_v4,74.40194221508828
Q9P2W1,F1,model_v4,92.15801843317976
Q9P2W3,F1,model_v4,87.81641791044778
Q9P2W6,F1,model_v4,54.56159090909089
Q9P2W7,F1,model_v4,86.93365269461069
Q9P2W9,F1,model_v4,72.41588059701488
Q9P2X0,F1,model_v4,87.28913043478259
Q9P2X3,F1,model_v4,80.98193750000004
Q9P2X7,F1,model_v4,66.0507142857143
Q9P2X8,F1,model_v4,58.44260869565216
Q9P2Y4,F1,model_v4,55.68037396121875
Q9P2Y5,F1,model_v4,67.78959942775394
Q9P2Z0,F1,model_v4,64.32867704280156
Q9QC07,F1,model_v4,83.21429802955664
Q9UBB4,F1,model_v4,89.62677894736846
Q9UBB5,F1,model_v4,66.56338199513378
Q9UBB6,F1,model_v4,87.30803840877911
Q9UBB9,F1,model_v4,72.85921146953406
Q9UBC0,F1,model_v4,59.54911827956985
Q9UBC1,F1,model_v4,77.9116797900262
Q9UBC2,F1,model_v4,66.3534143518518
Q9UBC3,F1,model_v4,72.93271981242675
Q9UBC5,F1,model_v4,84.87865771812078
Q9UBC7,F1,model_v4,66.20293103448276
Q9UBC9,F1,model_v4,52.699408284023654
Q9UBD0,F1,model_v4,54.35739952718671
Q9UBD3,F1,model_v4,81.62728070175439
Q9UBD5,F1,model_v4,80.17329113924046
Q9UBD6,F1,model_v4,92.18031315240074
Q9UBD9,F1,model_v4,81.90266666666666
Q9UBE0,F1,model_v4,91.24170520231208
Q9UBE8,F1,model_v4,75.36986717267557
Q9UBF1,F1,model_v4,65.01246648793565
Q9UBF2,F1,model_v4,88.10936854190565
Q9UBF6,F1,model_v4,82.37964601769906
Q9UBF8,F1,model_v4,72.41143382352942
Q9UBF9,F1,model_v4,63.52722891566269
Q9UBG0,F1,model_v4,77.56844489519936
Q9UBG3,F1,model_v4,49.28347474747474
Q9UBG7,F1,model_v4,80.20036750483567
Q9UBH0,F1,model_v4,93.29858064516127
Q9UBH6,F1,model_v4,83.36683908045978
Q9UBI1,F1,model_v4,86.9208717948718
Q9UBI4,F1,model_v4,74.41972361809044
Q9UBI6,F1,model_v4,89.41930555555558
Q9UBI9,F1,model_v4,66.8423388581952
Q9UBJ2,F1,model_v4,80.7342432432433
Q9UBK2,F1,model_v4,52.19175438596494
Q9UBK5,F1,model_v4,67.49784946236561
Q9UBK7,F1,model_v4,79.46298245614035
Q9UBK8,F1,model_v4,85.98111747851004
Q9UBK9,F1,model_v4,88.06439490445862
Q9UBL0,F1,model_v4,51.840320197044285
Q9UBL3,F1,model_v4,75.26985668789813
Q9UBL6,F1,model_v4,78.20533965244864
Q9UBL9,F1,model_v4,79.88541401273893
Q9UBM1,F1,model_v4,93.98452261306528
Q9UBM4,F1,model_v4,74.36927710843375
Q9UBM7,F1,model_v4,91.2967368421052
Q9UBM8,F1,model_v4,86.75213389121336
Q9UBN1,F1,model_v4,66.13596330275226
Q9UBN4,F1,model_v4,74.16136131013322
Q9UBN6,F1,model_v4,61.05367875647666
Q9UBN7,F1,model_v4,76.58083950617286
Q9UBP0,F1,model_v4,75.9217532467532
Q9UBP4,F1,model_v4,73.64602857142863
Q9UBP5,F1,model_v4,64.26418397626105
Q9UBP6,F1,model_v4,88.18282608695652
Q9UBP8,F1,model_v4,59.76095238095242
Q9UBP9,F1,model_v4,74.49378289473675
Q9UBQ0,F1,model_v4,96.50703296703298
Q9UBQ5,F1,model_v4,85.47536697247708
Q9UBQ6,F1,model_v4,89.20824242424241
Q9UBQ7,F1,model_v4,96.98091463414633
Q9UBR1,F1,model_v4,96.96140624999997
Q9UBR2,F1,model_v4,92.29627062706267
Q9UBR4,F1,model_v4,67.73632241813603
Q9UBR5,F1,model_v4,77.10144736842103
Q9UBS0,F1,model_v4,75.15925311203326
Q9UBS3,F1,model_v4,64.845201793722
Q9UBS4,F1,model_v4,83.83999999999997
Q9UBS5,F1,model_v4,84.14312174817901
Q9UBS8,F1,model_v4,83.42778481012661
Q9UBS9,F1,model_v4,52.3438118022329
Q9UBT2,F1,model_v4,85.24401562499995
Q9UBT3,F1,model_v4,73.6392857142857
Q9UBT6,F1,model_v4,70.29962068965519
Q9UBT7,F1,model_v4,83.99029972752045
Q9UBU2,F1,model_v4,70.59945945945945
Q9UBU3,F1,model_v4,63.826752136752134
Q9UBU6,F1,model_v4,58.98593220338984
Q9UBU7,F1,model_v4,54.39857566765576
Q9UBU8,F1,model_v4,73.25243093922653
Q9UBU9,F1,model_v4,79.48374798061386
Q9UBV2,F1,model_v4,81.03267002518886
Q9UBV4,F1,model_v4,89.40690410958904
