,id,LHP
15423,A5YM72,2839
15424,Q6ZR62,2007
15425,P47989,1280
15426,Q9NUN7,7958
15427,Q12778,1373
15428,P49768,10198
15429,Q8TDL5,2274
15430,O15173,1835
15431,Q7LBE3,11528
15432,Q8N998,1303
15433,Q2TAA5,5412
15434,Q9BS86,1676
15435,Q8NGJ3,8542
15436,Q5MIZ7,1710
15437,Q9BZF3,2508
15438,Q03113,1161
15439,Q8IYB5,1054
15440,Q9ULG6,1682
15441,Q9NRH1,1758
15442,Q5JR98,2172
15443,Q53GL7,2798
15444,Q15771,994
15445,P29275,7904
15446,Q14CX7,1814
15447,Q96FG2,1422
15448,Q9HC73,2871
15449,Q9HD15,856
15450,P86496,2824
15451,Q14686,3415
15452,Q96MT8,1686
15453,P0C841,987
15454,Q8IYT8,1327
15455,Q9NPF8,1138
15456,Q9NY99,2105
15457,Q8TF63,3197
15458,Q14692,2764
15459,Q5T3U5,18892
15460,A0A075B7F0,1902
15461,Q6ZN04,958
15462,Q5XUX0,1370
15463,Q86VZ6,895
15464,Q9Y6M1,1442
15465,A0JD36,2664
15466,Q6FI13,2027
15467,Q9NYL2,1302
15468,O60711,1385
15469,Q6ZWK6,2121
15470,P11926,1819
15471,Q9BV35,6820
15472,P52823,1041
15473,O75452,3602
15474,Q8TDY4,2532
15475,Q75L30,890
15476,Q96JQ2,2810
15477,O60739,703
15478,Q96A73,1068
15479,Q8TAG6,744
15480,P60891,1232
15481,P0DMW5,4138
15482,Q96F15,3581
15483,Q32MZ4,1738
15484,Q7RTS3,2334
15485,Q8IYW4,3149
15486,Q6FIF0,876
15487,O75334,1633
15488,A0A075B7D8,1628
15489,Q9H8X2,745
15490,Q86XT2,2011
15491,Q66GS9,1882
15492,Q9BZR6,2389
15493,Q9BXJ2,2436
15494,O43692,2635
15495,Q6P2D8,2676
15496,P0DMV1,485
15497,Q6P575,1178
15498,P0C869,891
15499,O94874,1832
15500,Q2NKX8,2581
15501,Q9NWB6,1356
15502,P61225,927
15503,A0A1W2PPE3,2561
15504,O75446,2073
15505,P45378,887
15506,Q5T6F0,1450
15507,P14651,776
15508,Q8N5C1,8927
15509,Q14123,1458
15510,P37088,5829
15511,P40200,2359
15512,O00754,1730
15513,Q8IUM7,6038
15514,P20292,5623
15515,P59037,1576
15516,Q9UBP0,3224
15517,O43679,1996
15518,Q86VW1,8641
15519,A8MWP6,6187
15520,A0A0A6YYC5,1437
15521,O14735,6600
15522,P02741,1068
15523,Q9NW82,824
15524,Q96CT7,1785
15525,A6NF01,913
15526,P00156,10454
15527,Q14651,754
15528,Q96A98,2268
15529,Q14137,1702
15530,Q99575,1868
15531,P36382,6169
15532,P06241,1409
15533,P09172,1872
15534,P57768,840
15535,Q16720,10168
15536,Q9Y6A2,3055
15537,Q9NYB9,2796
15538,Q13670,5233
15539,Q9UKX2,2196
15540,A0A1W2PRP0,2279
15541,P57740,1323
15542,Q2I0M4,3080
15543,Q7Z5J1,3060
15544,Q495C1,3819
15545,Q5TAH2,10694
15546,P55157,2371
15547,Q8NEK5,3685
15548,Q8N556,1456
15549,O15403,8058
15550,Q9H334,1713
15551,Q9HCM7,1720
15552,Q8NGS1,7660
15553,Q9Y661,1792
15554,Q9BQ90,1165
15555,Q93070,1026
15556,Q9NPI7,866
15557,P50749,1207
15558,Q9UNF0,2939
15559,P60852,2729
15560,Q8TAK5,1454
15561,Q9NY72,3268
15562,Q14679,2040
15563,P50991,1007
15564,O95571,1099
15565,Q15573,2001
15566,Q9NPH3,3243
15567,P0C672,6630
15568,Q9NRP7,1004
15569,Q53GT1,1196
15570,Q5VWM6,2257
15571,Q9HCL3,2294
15572,Q9H320,478
15573,O43889,1885
15574,Q8NGR5,8073
15575,O14709,1941
15576,Q9Y675,1113
15577,Q9HC98,1523
15578,Q9H446,1734
15579,P62937,356
15580,P14679,2676
15581,O15371,2067
15582,Q0VAK6,1174
15583,Q99549,1985
15584,Q6UXR6,2785
15585,O60936,562
15586,Q96HD1,3258
15587,O60671,874
15588,Q14094,1258
15589,O76013,2049
15590,Q6ZTU2,2375
15591,B4DH59,1159
15592,O95388,1940
15593,Q96EX2,8965
15594,Q5T5U3,3059
15595,Q9P2W7,1568
15596,Q9HB07,798
15597,Q5FWF4,2476
15598,Q92583,1716
15599,A1L4K1,2429
15600,Q9H7P6,1206
15601,Q5VZQ5,1202
15602,P63208,715
15603,O43916,1983
15604,P22532,403
15605,P07942,9895
15606,Q96NK8,2199
15607,Q969G2,913
15608,Q9NV35,713
15609,P0C0L4,1832
15610,B4DJY2,4462
15611,Q9GZQ6,7610
15612,P26998,410
15613,Q9Y2T7,1233
15614,A8MVZ5,2504
15615,Q8NHW6,2176
15616,Q5VXH5,1514
15617,Q7Z465,2019
15618,O14682,1385
15619,Q86UE6,2929
15620,Q8ND71,887
15621,Q92597,842
15622,Q9UQG0,3497
15623,P0CG41,3743
15624,Q9NXK6,9037
15625,P27338,2737
15626,P79522,743
15627,Q9NZS2,2626
15628,P14902,467
15629,O75526,526
15630,Q8N387,3559
15631,Q96KV6,2428
15632,Q9UFF9,1852
15633,Q6V702,998
15634,A0A6Q8PFD8,1317
15635,O60895,1721
15636,Q14916,9954
15637,Q9NQB0,1580
15638,Q96G61,948
15639,P23610,1832
15640,Q9UQ03,907
15641,P55786,1015
15642,Q6NUJ1,2771
15643,Q96P50,3595
15644,A0A494C1I1,2535
15645,A0A0U1RRA0,1940
15646,P02812,1616
15647,Q86YS6,577
15648,P63220,920
15649,Q9HBG4,13611
15650,A0A087WXM9,1134
15651,Q96P44,1806
15652,O94900,1292
15653,Q8IXQ4,1250
15654,B2RD01,2377
15655,Q2WGJ9,3719
15656,Q96G75,3049
15657,Q96KW2,1311
15658,Q6PJ61,4420
15659,Q8WYQ4,1253
15660,Q5HYK9,2003
15661,Q6ZMY3,4360
15662,P52943,794
15663,Q08495,1029
15664,Q8N393,1480
15665,Q16873,5307
15666,A1L429,600
15667,Q92540,2591
15668,Q9BRP7,1985
15669,Q9BY66,1539
15670,Q8N8Q9,8462
15671,Q2TB10,2319
15672,Q8WUJ3,1550
15673,Q6V0L0,4496
15674,P09012,553
15675,Q9NQ84,7288
15676,Q15349,1420
15677,P48728,2548
15678,Q96N20,2544
15679,Q8IZ20,2425
15680,P00750,1109
15681,Q9NXF1,1945
15682,P56270,2272
15683,P46063,1556
15684,Q969J5,1438
15685,Q02153,2851
15686,Q8NFW9,2830
15687,Q9Y2Y0,2364
15688,Q6JBY9,1177
15689,O14641,2109
15690,Q8NDN9,783
15691,O43719,1136
15692,Q8N3C7,2886
15693,O00634,1927
15694,Q9NQ90,11052
15695,Q5H9J9,2541
15696,Q96GM1,7488
15697,Q9BRQ3,1220
15698,O15239,2041
15699,P54315,963
15700,Q16654,927
15701,Q9P2Z0,1911
15702,O95377,6593
15703,Q15375,2188
15704,Q9UHG2,2022
15705,Q6PCE3,667
15706,Q8N8R5,1025
15707,Q8N344,3039
15708,O15211,3187
15709,Q5T7B8,3436
15710,P15407,811
15711,P62857,934
15712,Q6ZMT4,2203
15713,Q9P2X8,1523
15714,Q7Z3K3,4289
15715,O14669,2359
15716,Q5TGI0,3508
15717,O43731,6288
15718,A0A0U1RRL7,1143
15719,P51523,1413
15720,O95411,2907
15721,Q8IZE3,1243
15722,C9J3V5,1330
15723,P48066,9109
15724,O95405,3514
15725,Q2M389,2198
15726,P05166,1910
15727,Q9H254,2646
15728,Q9H9S5,2040
15729,Q8NFU1,9538
15730,A0A0C4DH62,731
15731,Q8N436,1494
15732,Q9BUT9,2266
15733,Q5VVJ2,1478
15734,P04278,1152
15735,Q8NHX9,18390
15736,Q96RU8,1195
15737,P52758,1641
15738,Q8NCK3,2394
15739,O15205,1251
15740,Q8N350,2858
15741,Q2M3M2,11974
15742,A0A1B0GTJ6,1452
15743,O95363,948
15744,Q15361,1679
15745,P58513,2092
15746,Q8TES7,1820
15747,Q9NVI1,1608
15748,Q8IZ08,9357
15749,O95834,1340
15750,Q15836,3333
15751,O60315,3509
15752,O14494,6455
15753,Q9Y2M5,1653
15754,Q9BUB4,1373
15755,Q5VZI3,3231
15756,Q8N807,1249
15757,Q9H7H0,1292
15758,P45973,1575
15759,Q86YI8,1376
15760,Q8N1N2,2716
15761,P62314,1187
15762,Q9H5P4,1712
15763,Q5EG05,3576
15764,Q8NF67,2880
15765,Q9H903,1009
15766,Q92781,2913
15767,P32245,9252
15768,O75718,2147
15769,Q92959,10574
15770,Q3B726,1430
15771,Q9Y5K3,1860
15772,Q6ZVU0,3929
15773,Q5SRE5,1840
15774,P01857,1093
15775,Q14296,1704
15776,Q9NZJ0,989
15777,P31994,1988
15778,A0PJK1,10839
15779,P0DKL9,2247
15780,Q5TYW2,1332
15781,P11488,906
15782,Q5SRD1,3819
15783,Q8TB73,2030
15784,B7ZC32,2315
15785,Q9H2W6,1441
15786,Q9P2N5,1507
15787,Q9Y5J7,1784
15788,Q9Y2L1,1008
15789,Q8N813,3664
15790,P04085,2421
15791,A8MTZ7,3513
15792,Q15822,9340
15793,Q6ZQR2,958
15794,P78358,2596
15795,P17947,762
15796,Q02386,2492
15797,Q5JS13,957
15798,P35270,2024
15799,Q9H081,2854
15800,P25063,2647
15801,Q2T9K0,9326
15802,P62328,473
15803,Q68DW6,3046
15804,Q9P296,9394
15805,Q9NQZ6,2361
15806,P08697,1826
15807,Q8IXH6,1709
15808,A6NK44,1591
15809,Q8IZP2,1251
15810,A0A0B4J1U7,1860
15811,Q9NSB2,2339
15812,P10966,1766
15813,P40189,2516
15814,P28221,8045
15815,Q5W0N0,3612
15816,Q96EC8,5380
15817,O43296,1549
15818,A4D1P6,3180
15819,Q5TBC7,572
15820,P25705,1073
15821,Q8NH83,8156
15822,Q68CP4,12319
15823,Q86W33,7458
15824,A6NGU7,771
15825,Q9NZH8,425
15826,Q9UJJ7,997
15827,Q8IXI2,2166
15828,P78364,2097
15829,Q9H095,3403
15830,O75056,2449
15831,Q8NA29,8975
15832,Q9BWV3,1087
15833,Q01658,2015
15834,Q8NHB7,7396
15835,Q8IVJ1,8305
15836,O00422,975
15837,Q9NZ38,5227
15838,Q14533,2387
15839,Q8WY22,8130
15840,Q6ZSG1,1696
15841,E9PB15,3216
15842,Q6UWB4,1101
15843,O95149,837
15844,P09210,1081
15845,Q9NS86,1046
15846,Q9UQR1,2134
15847,Q9Y5G0,2381
15848,A1L1A6,1909
15849,Q06889,967
15850,Q9Y259,1538
15851,Q9H0C1,1516
15852,P52566,1424
15853,Q96PV6,2900
15854,P55209,2042
15855,P01880,2878
15856,Q14241,1422
15857,Q9NZG7,4214
15858,Q99603,1318
15859,P31943,821
15860,A6NGZ8,4745
15861,Q6ZVX7,648
15862,P61812,1797
15863,P16442,2364
15864,Q96BK5,1132
15865,P49146,6817
15866,Q8WY36,1572
15867,Q75MW2,3699
15868,Q14527,2171
15869,Q9BWW7,1343
15870,Q8N608,2034
15871,Q96K78,11843
15872,P01116,673
15873,Q9NQV5,3910
15874,Q6P1N9,491
15875,Q9P255,2459
15876,Q5VVS0,2197
15877,Q9BYX7,740
15878,O75081,2638
15879,Q01664,1302
15880,Q9H0A9,943
15881,Q9Y271,6871
15882,Q8NH40,7260
15883,Q6DKJ4,671
15884,O15013,2533
15885,Q8N146,6835
15886,O43255,1575
15887,Q96IZ7,1383
15888,Q13506,962
15889,Q03701,2714
15890,P41240,1030
15891,A0A1B0GTR0,5906
15892,Q6ZS02,1511
15893,Q52LA3,1805
15894,P09238,1994
15895,Q76MJ5,3349
15896,Q9Y265,1313
15897,Q9Y5E8,2717
15898,Q9BRJ9,3810
15899,Q8NH54,8109
15900,Q86Y28,1518
15901,Q9H2X9,12080
15902,Q8NFM7,1895
15903,Q9P241,10806
15904,O75095,3045
15905,Q7Z698,2760
15906,Q9NQW1,2463
15907,Q8TBM7,3703
15908,Q8IXE1,7667
15909,O43240,1790
15910,Q9H2X8,4923
15911,Q86Y29,2588
15912,Q8NH55,9079
15913,Q8NCS4,5392
15914,Q9Y5E9,2697
15915,Q9Y264,1910
15916,A6NGY5,8178
15917,Q9NTI2,8888
15918,P0C263,1484
15919,Q17RR3,1869
15920,P10768,660
15921,O60499,2032
15922,Q6UW56,2560
15923,Q13275,1525
15924,Q8IVH8,1490
15925,P11310,2668
15926,Q7Z699,3705
15927,O75094,1411
15928,Q6XR72,10023
15929,Q3LI81,710
15930,Q96R84,7300
15931,Q8N635,4055
15932,O43526,9228
15933,A1L170,749
15934,Q13261,2767
15935,Q96LD4,2356
15936,P58062,1492
15937,Q9UJG1,3338
15938,Q17RS7,2443
15939,Q6ZS17,2396
15940,Q9NVP2,1424
15941,Q13507,11011
15942,Q96IZ6,1881
15943,P08133,485
15944,Q8NF99,2805
15945,Q8NH41,8456
15946,Q8NCR0,1919
15947,Q9H0A8,2463
15948,Q9NS93,8654
15949,P21589,2078
15950,P31942,760
15951,Q14240,763
15952,Q9P2B7,676
15953,Q96PV7,3023
15954,O75916,2472
15955,Q8NH69,8152
15956,Q9Y258,1170
15957,P25089,9444
15958,Q8N609,9417
15959,Q14526,4995
15960,Q969S6,5716
15961,Q5ZPR3,2659
15962,P50416,5372
15963,Q14532,4135
15964,Q969R2,2533
15965,Q04721,4177
15966,P50402,2275
15967,O00423,791
15968,Q9Y2A7,1715
15969,Q06136,5386
15970,Q86WH2,1478
15971,Q9BWV2,5826
15972,Q5VTH9,2199
15973,Q9HBQ8,1715
15974,Q86UP6,2464
15975,Q6U949,980
15976,P04053,1077
15977,A0A0C5B5G6,692
15978,Q5M8T2,8753
15979,Q92743,2279
15980,Q86Y01,1784
15981,A8MX76,2109
15982,Q9Y5G1,3145
15983,Q9UQR0,1586
15984,Q9NS87,3249
15985,P09211,703
15986,Q99616,1510
15987,Q14254,2366
15988,P56715,4246
15989,Q12816,3331
15990,P35503,2627
15991,Q5T9Z0,8285
15992,O43283,2337
15993,Q70IA6,1037
15994,Q9P283,2259
15995,Q9BYU1,1923
15996,Q9H094,4326
15997,Q96R47,7181
15998,Q9NSC7,3564
15999,Q04912,2249
16000,P19957,2060
16001,A0A0B4J1U6,1601
16002,P78371,1758
16003,Q8IXH7,2116
16004,Q9NQZ7,2886
16005,Q86YJ5,6228
16006,Q6NUR6,1009
16007,Q9BYT5,1101
16008,Q8NDX5,2350
16009,Q86W26,3248
16010,Q68CQ1,3256
16011,Q8N184,1515
16012,P78417,1411
16013,Q96KN1,703
16014,Q8IV04,2427
16015,Q9Y5J6,1828
16016,Q8N8D9,4763
16017,Q49AG3,2604
16018,Q9P2N4,3237
16019,Q92794,1472
16020,Q8N6I1,2260
16021,Q9NZK5,1538
16022,P0C5J1,1308
16023,Q8TB72,1106
16024,Q6P158,1263
16025,Q99819,2381
16026,A8K0S8,1158
16027,P49184,2071
16028,P20132,1401
16029,Q8N812,3773
16030,A0A075B6Y3,470
16031,P04090,3598
16032,Q8N806,1719
16033,Q8N3V7,1171
16034,Q9BUB5,2512
16035,O14495,6277
16036,Q8WW38,4270
16037,Q9NT22,3220
16038,P49190,10513
16039,O95835,2702
16040,Q96BF3,2515
16041,P31995,2338
16042,A6XGL0,926
16043,Q8IV38,1424
16044,Q9NXR5,1631
16045,Q8WWF3,2304
16046,Q03933,2812
16047,Q96GX1,3052
16048,Q9Y5K2,1710
16049,Q9H902,5641
16050,P04279,1637
16051,Q07002,1140
16052,A0A0C4DH63,585
16053,Q5EBM0,1057
16054,Q9H9S4,604
16055,Q8NFU0,6794
16056,Q9H255,8353
16057,P15374,898
16058,Q2TBF2,2660
16059,Q15406,1908
16060,P48067,11208
16061,Q9UMX5,1834
16062,Q13077,2368
16063,Q9UHF7,4408
16064,Q96EV8,2057
16065,P58512,1462
16066,Q6ZMU1,6177
16067,Q7Z4L0,1860
16068,O15204,2175
16069,P55036,1174
16070,Q92569,1357
16071,Q5UAW9,7800
16072,Q9BW83,1726
16073,A0A1B0GVS7,3361
16074,Q13705,2213
16075,Q9UHG3,2440
16076,P30876,2864
16077,O95376,1205
16078,Q9UMY1,1618
16079,P51522,1539
16080,Q6ZV73,2358
16081,Q9NX07,1445
16082,Q8IZD6,9890
16083,Q8N423,2358
16084,Q5EBL4,2253
16085,Q08J23,1091
16086,O14668,2554
16087,Q68DC2,1472
16088,Q96BS2,2281
16089,O00635,3618
16090,Q8IVS2,1203
16091,Q86WQ0,366
16092,Q9H269,1523
16093,Q09013,4893
16094,Q9H9P8,2357
16095,O14640,2235
16096,Q16655,1719
16097,Q9H2C2,7397
16098,P08319,2525
16099,P21953,2625
16100,Q96N35,4641
16101,Q5JSQ8,765
16102,P00751,1377
16103,Q8IZ21,972
16104,P48729,1057
16105,Q96N21,1923
16106,Q49AR2,462
16107,Q6PXP3,9033
16108,Q7Z4N8,1728
16109,Q8N8Q8,7964
16110,Q9BY67,2394
16111,Q92541,1375
16112,Q53T94,1329
16113,Q9Y2Y1,1278
16114,Q9BUV0,968
16115,A0A075B6L2,3699
16116,Q8NFW8,1091
16117,O14654,1634
16118,Q96BR6,2118
16119,Q5JXB2,549
16120,P46089,8910
16121,Q5JTY5,698
16122,Q96G74,1742
16123,Q2WGJ8,4256
16124,Q8IXQ5,2035
16125,Q4W5P6,3323
16126,O94901,6985
16127,Q6NUK4,5168
16128,Q86YS7,1917
16129,O14867,1580
16130,Q9UQ16,954
16131,Q8N392,1611
16132,O75533,2148
16133,Q8WYQ5,3214
16134,O60880,553
16135,P59817,1037
16136,P46937,2101
16137,O60658,1842
16138,P30679,1504
16139,Q9NVD7,1266
16140,O60894,3645
16141,Q96KV7,2734
16142,Q9UHK0,1729
16143,Q8NCF5,1567
16144,Q8N386,2335
16145,Q9Y5P8,1659
16146,Q5T9C2,896
16147,A6PVI3,679
16148,Q9H2M9,2110
16149,Q8NFX7,904
16150,P33402,1883
16151,A6NI47,3110
16152,Q9UF33,2812
16153,O43903,2179
16154,O14683,4833
16155,P05198,1300
16156,Q8N1W1,1481
16157,Q5VXH4,1853
16158,Q9Y2T6,7397
16159,Q96LR9,3474
16160,P0C0L5,1841
16161,Q5JTZ9,1768
16162,Q8IXR9,1537
16163,Q6P1X5,1856
16164,Q969G3,1479
16165,Q96EY7,1388
16166,Q13936,31664
16167,Q8WUG5,12705
16168,P0CG40,1339
16169,O60664,4602
16170,Q96GA3,1413
16171,Q9UHI8,2112
16172,Q6P4F7,1656
16173,A0A2R8Y4M4,3321
16174,Q9H0W5,2903
16175,Q5R3K3,6461
16176,Q16696,2669
16177,P0DPB3,2741
16178,Q9H0V1,13570
16179,Q9P2W6,1127
16180,Q5FWF5,912
16181,Q96EX3,1356
16182,Q9UFE4,1463
16183,Q4VC31,603
16184,O95389,2133
16185,Q6ZVM7,939
16186,P29466,549
16187,O94929,1336
16188,Q86UD3,3768
16189,P80192,3249
16190,Q9Y2U2,9988
16191,P05013,2570
16192,Q8NGR4,7366
16193,Q9H8T0,4345
16194,Q9BVK8,7731
16195,Q9HCL2,2121
16196,Q76N89,3390
16197,Q9H321,506
16198,Q8N543,683
16199,Q8NEJ0,1020
16200,P13671,1597
16201,Q13103,2289
16202,Q6ZW13,1204
16203,Q9NPH2,2849
16204,P01275,1760
16205,P09629,1005
16206,Q15572,4882
16207,Q8TDT2,9357
16208,Q9UKY7,846
16209,O15370,1128
16210,P14678,1361
16211,Q5T160,855
16212,Q8N9U0,1992
16213,Q8N7X8,2391
16214,Q2I0M5,1583
16215,A0A1B0GUL7,1480
16216,Q14CW9,2149
16217,O95202,3957
16218,Q9UKX3,1933
16219,Q8TDU6,8194
16220,A0A1W2PPH5,1690
16221,Q13671,4349
16222,P50990,1414
16223,Q14678,1746
16224,Q8WZ69,3608
16225,Q13117,7701
16226,Q9NRQ2,1788
16227,Q9UNF1,2744
16228,P50748,7073
16229,Q9NPI6,3534
16230,A0A0U1RQS6,3280
16231,P02768,2240
16232,Q8NGS0,6219
16233,A0A0K0K1B3,1518
16234,Q9UBQ5,772
16235,Q6ZPA2,3058
16236,P59022,3521
16237,Q8IWT6,4606
16238,Q6JVE9,1637
16239,Q9H4B0,1635
16240,Q5T3Y7,1826
16241,O14734,2246
16242,Q86VV4,1790
16243,Q9H6Z4,1945
16244,Q8N9W8,2275
16245,Q9BSV6,2457
16246,F2Z398,1491
16247,Q96QI5,2007
16248,P12235,7139
16249,Q8IU99,8782
16250,P36383,6361
16251,Q9NWM8,1858
16252,Q99574,1168
16253,Q9UEW3,4390
16254,Q96A99,1456
16255,A0MZ66,1433
16256,Q1AE95,2540
16257,Q5SQN1,1694
16258,Q13895,2607
16259,Q9NYA4,2643
16260,P45379,1471
16261,Q9Y4X3,1258
16262,Q9BSW2,1082
16263,P54274,1413
16264,Q9H3E2,9842
16265,P23942,5605
16266,Q9BVI0,5215
16267,Q9H8V8,2349
16268,Q3ZCX4,3526
16269,Q86VW0,1497
16270,P14136,3343
16271,O43678,900
16272,Q14644,829
16273,Q8WZ55,3928
16274,P59036,1107
16275,Q8IWU2,3272
16276,P84243,2765
16277,O00755,1618
16278,P09601,936
16279,Q9NW97,3646
16280,Q2NKX9,638
16281,O94875,1694
16282,Q96MV1,7830
16283,P0DMV0,549
16284,Q8TAF3,1441
16285,Q8NEF3,806
16286,Q9WJR5,1946
16287,P23771,940
16288,Q9BXJ3,1745
16289,Q9H8X3,4036
16290,Q5VUY0,3857
16291,P22309,2628
16292,Q9BV20,1528
16293,A0A075B706,476
16294,Q9BSY9,2384
16295,A0A1W2PPE2,2881
16296,Q0VF49,5434
16297,P61224,569
16298,P57796,705
16299,Q9NWB7,1077
16300,Q9UIL4,2037
16301,Q96A72,1588
16302,Q9UEY8,5083
16303,A6NDS4,1750
16304,Q9H490,10731
16305,Q8N594,2548
16306,Q8NEG7,1092
16307,O14907,1272
16308,O75335,1706
16309,Q9BQ52,1194
16310,Q4KMQ1,1478
16311,Q14863,1147
16312,Q8IUB9,802
16313,Q6PGP7,7121
16314,Q8IYW5,1427
16315,Q9NW68,2216
16316,Q96MW5,1578
16317,P0DMW4,4318
16318,Q5XUX1,1185
16319,A0A075B7F1,1788
16320,Q9Y3S2,1866
16321,A8MYP8,1013
16322,Q86TB3,3332
16323,P60660,1032
16324,Q6ZRU5,5511
16325,P0C854,2243
16326,Q14693,5179
16327,Q8WZ82,441
16328,Q8TF62,10529
16329,Q8IWX5,9626
16330,A6NMZ2,1852
16331,Q96FF7,1157
16332,P61218,1559
16333,P58499,2978
16334,Q9UKV8,585
16335,Q9Y6M0,1479
16336,A0JD37,1754
16337,Q07837,3314
16338,Q9H3H5,9953
16339,Q8N5N7,837
16340,E7EW31,1126
16341,Q499Y3,2086
16342,Q687X5,8884
16343,O60704,2552
16344,P0DO97,1547
16345,P29274,7791
16346,Q70Z44,6395
16347,Q5SZQ8,1936
16348,Q15599,621
16349,Q05952,683
16350,Q14687,1775
16351,Q8TF76,704
16352,P30043,851
16353,P23759,876
16354,Q6ZN11,4285
16355,Q9H6W3,3710
16356,O75309,1993
16357,Q86V85,8688
16358,P34972,6903
16359,A4D2B0,1138
16360,Q8NBT0,1680
16361,Q7Z7K6,949
16362,O15172,1879
16363,P07360,1101
16364,Q9UKA1,1898
16365,Q8WXB4,1697
16366,Q13467,7485
16367,P50238,600
16368,P0DJD3,734
16369,O00219,9637
16370,O95772,5436
16371,Q8TCJ2,12784
16372,Q9NPP4,1820
16373,Q8IYB4,2118
16374,Q03112,3957
16375,Q9BZF2,2116
16376,P13473,2093
16377,Q8NGJ2,9014
16378,Q9H8L6,7406
16379,Q8N999,930
16380,Q9HCU0,2300
16381,Q8N755,6371
16382,Q9H8M2,2113
16383,Q8NGK6,8268
16384,Q5VWT5,777
16385,Q9Y462,1610
16386,P43250,827
16387,Q02218,1492
16388,P51654,4024
16389,Q53EU6,6072
16390,P08047,2009
16391,Q8TDM0,2183
16392,Q9NWW6,790
16393,P01705,1611
16394,Q9C0C9,1613
16395,Q6UXK5,1948
16396,Q99986,766
16397,Q8WVN8,828
16398,Q6IQ21,1845
16399,Q8NI35,2528
16400,Q7Z5R6,1737
16401,O43320,907
16402,P10620,4938
16403,P49755,2466
16404,Q8WXA8,6265
16405,Q96M43,6100
16406,Q9C0A1,3519
16407,P58658,4974
16408,Q02556,1205
16409,Q06730,1088
16410,Q5TD94,1972
16411,Q92623,1070
16412,Q8N7B6,489
16413,Q00341,1054
16414,P42166,5728
16415,Q9BVP2,736
16416,Q86TV6,942
16417,P33947,6750
16418,P22692,1256
16419,P09417,1212
16420,O95996,4550
16421,Q63HN1,4152
16422,Q9UK76,454
16423,P08709,1849
16424,Q8IYA8,1462
16425,P06730,948
16426,Q15758,9917
16427,Q6PIJ6,3216
16428,P51668,1041
16429,Q96CM4,815
16430,Q0PNE2,1403
16431,Q8N769,932
16432,Q86TW2,3433
16433,O14522,2104
16434,P54710,1534
16435,Q16537,962
16436,Q8NBV8,2141
16437,P04899,1001
16438,Q9Y6X1,1853
16439,Q9NNZ3,2223
16440,Q9BZ11,2408
16441,Q86SQ4,8375
16442,Q92637,2254
16443,Q8WTU0,1790
16444,Q14320,1398
16445,Q8IY57,755
16446,Q9UKC9,907
16447,O00231,1355
16448,Q6UXH9,3252
16449,Q9UIU6,950
16450,A6NM43,1434
16451,Q14CB8,1827
16452,P61026,573
16453,P28340,1606
16454,Q12962,2484
16455,Q96DE9,646
16456,A4D0V7,2197
16457,Q9BT22,4671
16458,Q92804,503
16459,Q96T55,8614
16460,O75123,1023
16461,Q9BXR5,5688
16462,O43491,1033
16463,P62249,967
16464,A0A0U1RQF7,1187
16465,Q8N782,691
16466,Q6XZB0,1943
16467,Q8NGF1,7459
16468,O95969,3913
16469,Q8TCF1,1159
16470,Q9ULK4,1732
16471,P19823,1560
16472,O60248,789
16473,Q6UX39,3105
16474,Q8TCG5,5556
16475,P27701,7504
16476,Q9HAA7,3195
16477,P25116,9064
16478,Q9BXS1,585
16479,Q8NGG5,8909
16480,Q7L266,1113
16481,Q495W5,1734
16482,P78563,1338
16483,Q8IW70,4037
16484,Q9UKL6,1699
16485,Q32M78,1557
16486,P23229,2619
16487,Q8NG06,1730
16488,O75679,2001
16489,Q9HA64,1345
16490,Q92838,2078
16491,Q53LP3,2341
16492,Q5JU00,2485
16493,Q8WTX7,2333
16494,O60512,2414
16495,P30533,1387
16496,P49796,3268
16497,Q8IUX7,1525
16498,Q9UBE0,1454
16499,P08912,7557
16500,Q8N966,7745
16501,Q92186,2387
16502,Q9BTE1,1103
16503,Q8N972,1819
16504,P32456,649
16505,Q58A45,5192
16506,P13498,4517
16507,Q8IUY3,3781
16508,O60260,865
16509,A6NCN8,1418
16510,Q8WX94,1458
16511,Q96AY3,2503
16512,Q96M94,1801
16513,Q12792,746
16514,Q9NYU1,1471
16515,P31639,11104
16516,Q9NR30,1494
16517,Q8TC12,4228
16518,O60506,1755
16519,P34741,3843
16520,Q5VU65,3072
16521,Q3ZCM7,692
16522,Q7L0Y3,1899
16523,P62277,1176
16524,P08910,3486
16525,Q6UX07,3363
16526,Q14493,800
16527,Q8IYM9,3233
16528,Q8IY82,1593
16529,P30531,10005
16530,P61018,508
16531,P78549,850
16532,Q9UIV8,451
16533,P15941,3465
16534,Q8NG04,11251
16535,Q8NBZ9,1201
16536,Q9UPY5,9080
16537,Q9HA72,7940
16538,Q58F21,1785
16539,O60504,2240
16540,Q12948,1766
16541,P01920,2123
16542,P29074,1263
16543,P16284,2268
16544,Q96M96,763
16545,Q9NRF9,2340
16546,Q8IWA5,16711
16547,Q9UBD6,9744
16548,Q75NE6,3692
16549,O60262,1162
16550,Q96CA5,2349
16551,P62263,1244
16552,Q5VYV0,1704
16553,Q96S19,1508
16554,Q9BTE3,1551
16555,P33992,2330
16556,Q9UNS2,2362
16557,Q9NRD1,1934
16558,Q04864,1213
16559,Q96MN5,773
